Order ID,Product ID,Order Date,Ship Date,Delivery_days,Order_Month,Order_Year,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Revenue,Quantity,Discount,Profit,Profit_margin,,,,,,,,,,
US-2011-160780,OFF-BI-10001116,21-06-2011,21-06-2011,0,6,2011,Same Day,SV-20785,Stewart Visinsky,Consumer,Pueblo,Colorado,West,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.09,7,0.7,-8.13,-73%,,,,,,,,,,
US-2011-160780,OFF-BI-10002931,21-06-2011,21-06-2011,0,6,2011,Same Day,SV-20785,Stewart Visinsky,Consumer,Pueblo,Colorado,West,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",25.16,2,0.7,-16.78,-67%,,,,,,,,,,
CA-2014-127026,OFF-BI-10000546,22-01-2014,28-01-2014,6,1,2014,Standard Class,MH-18115,Mick Hernandez,Home Office,Jackson,Michigan,Central,Office Supplies,Binders,Avery Durable Binders,14.40,5,0,7.06,49%,,,,,,,,,,
CA-2014-127026,TEC-AC-10002049,22-01-2014,28-01-2014,6,1,2014,Standard Class,MH-18115,Mick Hernandez,Home Office,Jackson,Michigan,Central,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0,111.59,18%,,,,,,,,,,
CA-2014-127026,OFF-BI-10001196,22-01-2014,28-01-2014,6,1,2014,Standard Class,MH-18115,Mick Hernandez,Home Office,Jackson,Michigan,Central,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",89.52,4,0,42.07,47%,,,,,,,,,,
CA-2014-127026,TEC-MA-10002981,22-01-2014,28-01-2014,6,1,2014,Standard Class,MH-18115,Mick Hernandez,Home Office,Jackson,Michigan,Central,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.97,3,0.1,152.09,43%,,,,,,,,,,
CA-2014-127026,TEC-PH-10003601,22-01-2014,28-01-2014,6,1,2014,Standard Class,MH-18115,Mick Hernandez,Home Office,Jackson,Michigan,Central,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99,1,0,49.50,30%,,,,,,,,,,
CA-2014-137085,OFF-BI-10000632,30-06-2014,07-07-2014,7,6,2014,Standard Class,CT-11995,Carol Triggs,Consumer,Los Angeles,California,West,Office Supplies,Binders,Satellite Sectional Post Binders,312.55,9,0.2,101.58,33%,,,,,,,,,,
CA-2013-133123,OFF-EN-10003055,07-09-2013,12-09-2013,5,9,2013,Standard Class,KB-16315,Karl Braun,Consumer,Thomasville,North Carolina,South,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.95,3,0.2,29.99,31%,,,,,,,,,,
CA-2013-133123,OFF-BI-10001031,07-09-2013,12-09-2013,5,9,2013,Standard Class,KB-16315,Karl Braun,Consumer,Thomasville,North Carolina,South,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.20,2,0.7,-2.46,-77%,,,,,,,,,,
US-2013-128195,OFF-BI-10002003,05-08-2013,06-08-2013,1,8,2013,First Class,RA-19285,Ralph Arnett,Consumer,Peoria,Illinois,Central,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,3.98,5,0.8,-6.57,-165%,,,,,,,,,,
CA-2012-153220,OFF-PA-10003016,12-11-2012,14-11-2012,2,11,2012,First Class,YC-21895,Yoseph Carroll,Corporate,Los Angeles,California,West,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.70,5,0,7.07,45%,,,,,,,,,,
CA-2011-123064,OFF-AR-10004582,30-06-2011,02-07-2011,2,6,2011,First Class,RA-19915,Russell Applegate,Consumer,Chicago,Illinois,Central,Office Supplies,Art,BIC Brite Liner Grip Highlighters,5.25,4,0.2,1.64,31%,,,,,,,,,,
CA-2014-156412,OFF-BI-10004364,05-12-2014,09-12-2014,4,12,2014,Standard Class,CM-12160,Charles McCrossin,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Storex Dura Pro Binders,5.35,3,0.7,-4.46,-83%,,,,,,,,,,
US-2013-144211,OFF-PA-10002246,29-08-2013,03-09-2013,5,8,2013,Standard Class,CS-12130,Chad Sievert,Consumer,Englewood,Colorado,West,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.48,3,0.2,5.61,36%,,,,,,,,,,
US-2013-144211,TEC-PH-10002890,29-08-2013,03-09-2013,5,8,2013,Standard Class,CS-12130,Chad Sievert,Consumer,Englewood,Colorado,West,Technology,Phones,AT&T 17929 Lendline Telephone,108.58,3,0.2,8.14,8%,,,,,,,,,,
CA-2013-138079,FUR-FU-10001475,22-01-2013,28-01-2013,6,1,2013,Standard Class,AJ-10795,Anthony Johnson,Corporate,Seattle,Washington,West,Furniture,Furnishings,"Contract Clock, 14"", Brown",109.90,5,0,37.37,34%,,,,,,,,,,
CA-2011-143182,FUR-FU-10004270,15-10-2011,20-10-2011,5,10,2011,Standard Class,DL-12865,Dan Lawera,Consumer,Hialeah,Florida,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",15.38,1,0.2,4.04,26%,,,,,,,,,,
CA-2013-161662,OFF-PA-10003465,07-02-2013,09-02-2013,2,2,2013,First Class,BE-11410,Bobby Elias,Consumer,Lancaster,Ohio,East,Office Supplies,Paper,Xerox 1912,30.35,2,0.2,10.62,35%,,,,,,,,,,
CA-2011-145317,TEC-MA-10003626,18-03-2011,23-03-2011,5,3,2011,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,South,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.30,4,0.5,-16.43,-2%,,,,,,,,,,
CA-2011-145317,TEC-MA-10002412,18-03-2011,23-03-2011,5,3,2011,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,South,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,6,0.5,-1811.08,-8%,,,,,,,,,,
CA-2011-145317,OFF-PA-10001804,18-03-2011,23-03-2011,5,3,2011,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,South,Office Supplies,Paper,Xerox 195,21.38,4,0.2,7.48,35%,,,,,,,,,,
CA-2011-145317,OFF-AR-10003183,18-03-2011,23-03-2011,5,3,2011,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,South,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.02,3,0.2,1.00,13%,,,,,,,,,,
CA-2011-145317,FUR-FU-10004270,18-03-2011,23-03-2011,5,3,2011,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.77,2,0.2,8.08,26%,,,,,,,,,,
CA-2011-145317,OFF-FA-10003112,18-03-2011,23-03-2011,5,3,2011,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,South,Office Supplies,Fasteners,Staples,18.94,3,0.2,5.92,31%,,,,,,,,,,
CA-2011-145317,FUR-FU-10001986,18-03-2011,23-03-2011,5,3,2011,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,South,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122.35,3,0.2,15.29,13%,,,,,,,,,,
CA-2011-143413,OFF-PA-10002319,24-05-2011,30-05-2011,6,5,2011,Standard Class,RP-19390,Resi Pölking,Consumer,Baltimore,Maryland,East,Office Supplies,Paper,Xerox 1944,116.28,3,0,56.98,49%,,,,,,,,,,
CA-2014-156818,TEC-AC-10002323,12-07-2014,14-07-2014,2,7,2014,Second Class,JD-16015,Joy Daniels,Consumer,New York City,New York,East,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.60,6,0,17.24,13%,,,,,,,,,,
CA-2014-155873,OFF-SU-10001165,17-06-2014,22-06-2014,5,6,2014,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Carlsbad,New Mexico,West,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,16.68,2,0,4.34,26%,,,,,,,,,,
CA-2014-155873,OFF-PA-10001246,17-06-2014,22-06-2014,5,6,2014,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Carlsbad,New Mexico,West,Office Supplies,Paper,Xerox 215,19.44,3,0,9.33,48%,,,,,,,,,,
CA-2014-155873,OFF-PA-10001815,17-06-2014,22-06-2014,5,6,2014,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Carlsbad,New Mexico,West,Office Supplies,Paper,Xerox 1885,192.16,4,0,92.24,48%,,,,,,,,,,
CA-2012-121797,FUR-FU-10001876,30-01-2012,06-02-2012,7,1,2012,Standard Class,CC-12145,Charles Crestani,Consumer,Los Angeles,California,West,Furniture,Furnishings,"Computer Room Manger, 14""",227.36,7,0,81.85,36%,,,,,,,,,,
CA-2012-121797,TEC-MA-10000488,30-01-2012,06-02-2012,7,1,2012,Standard Class,CC-12145,Charles Crestani,Consumer,Los Angeles,California,West,Technology,Machines,Bady BDG101FRU Card Printer,1919.98,3,0.2,216.00,11%,,,,,,,,,,
US-2012-120572,OFF-BI-10001098,11-12-2012,15-12-2012,4,12,2012,Standard Class,GH-14425,Gary Hwang,Consumer,Jacksonville,Florida,South,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.83,2,0.7,-8.98,-70%,,,,,,,,,,
CA-2014-132430,FUR-FU-10003577,10-10-2014,12-10-2014,2,10,2014,First Class,CP-12085,Cathy Prescott,Corporate,Lakewood,Ohio,East,Furniture,Furnishings,Nu-Dell Leatherette Frames,45.89,4,0.2,9.18,20%,,,,,,,,,,
CA-2014-146031,OFF-AR-10002656,30-07-2014,02-08-2014,3,7,2014,Second Class,GM-14440,Gary McGarr,Consumer,Troy,New York,East,Office Supplies,Art,Sanford Liquid Accent Highlighters,60.12,9,0,22.24,37%,,,,,,,,,,
CA-2011-110100,TEC-PH-10004531,25-04-2011,29-04-2011,4,4,2011,Standard Class,LC-16885,Lena Creighton,Consumer,Wilmington,North Carolina,South,Technology,Phones,AT&T CL2909,302.38,3,0.2,37.80,13%,,,,,,,,,,
CA-2012-103723,OFF-AR-10003251,01-12-2012,06-12-2012,5,12,2012,Standard Class,BT-11305,Beth Thompson,Home Office,Seattle,Washington,West,Office Supplies,Art,Prang Drawing Pencil Set,13.90,5,0,5.56,40%,,,,,,,,,,
CA-2011-127187,TEC-PH-10000673,04-12-2011,08-12-2011,4,12,2011,Standard Class,CP-12085,Cathy Prescott,Corporate,New York City,New York,East,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2,0,62.39,48%,,,,,,,,,,
CA-2014-128475,TEC-AC-10000158,27-08-2014,02-09-2014,6,8,2014,Standard Class,SC-20680,Steve Carroll,Home Office,Columbus,Georgia,South,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0,15.12,21%,,,,,,,,,,
CA-2011-100006,TEC-PH-10002075,07-09-2011,13-09-2011,6,9,2011,Standard Class,DK-13375,Dennis Kane,Consumer,New York City,New York,East,Technology,Phones,AT&T EL51110 DECT,377.97,3,0,109.61,29%,,,,,,,,,,
CA-2014-144827,OFF-ST-10004340,22-12-2014,28-12-2014,6,12,2014,Standard Class,SE-20110,Sanjit Engle,Consumer,Costa Mesa,California,West,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",124.36,2,0,33.58,27%,,,,,,,,,,
CA-2011-110030,FUR-FU-10002759,06-12-2011,08-12-2011,2,12,2011,Second Class,LF-17185,Luke Foster,Consumer,Houston,Texas,Central,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.98,3,0.6,-14.39,-60%,,,,,,,,,,
CA-2011-121286,OFF-FA-10000585,04-11-2011,08-11-2011,4,11,2011,Second Class,ON-18715,Odella Nelson,Corporate,Cary,North Carolina,South,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.38,3,0.2,2.72,33%,,,,,,,,,,
CA-2011-121286,OFF-AP-10004859,04-11-2011,08-11-2011,4,11,2011,Second Class,ON-18715,Odella Nelson,Corporate,Cary,North Carolina,South,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,5,0.2,5.10,9%,,,,,,,,,,
CA-2013-164735,OFF-ST-10001558,15-04-2013,20-04-2013,5,4,2013,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Alexandria,Virginia,South,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,81.20,5,0,12.18,15%,,,,,,,,,,
CA-2011-153479,OFF-LA-10004689,04-10-2011,08-10-2011,4,10,2011,Standard Class,DF-13135,David Flashing,Consumer,Vallejo,California,West,Office Supplies,Labels,Avery 512,14.45,5,0,6.79,47%,,,,,,,,,,
CA-2011-153479,OFF-BI-10002867,04-10-2011,08-10-2011,4,10,2011,Standard Class,DF-13135,David Flashing,Consumer,Vallejo,California,West,Office Supplies,Binders,GBC Recycled Regency Composition Covers,95.65,2,0.2,31.09,33%,,,,,,,,,,
CA-2014-149888,TEC-PH-10003811,08-11-2014,14-11-2014,6,11,2014,Standard Class,EP-13915,Emily Phan,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,5,0.4,-71.99,-20%,,,,,,,,,,
CA-2014-149888,FUR-TA-10000849,08-11-2014,14-11-2014,6,11,2014,Standard Class,EP-13915,Emily Phan,Consumer,Philadelphia,Pennsylvania,East,Furniture,Tables,Bevis Rectangular Conference Tables,350.35,4,0.4,-140.14,-40%,,,,,,,,,,
CA-2014-119193,OFF-BI-10000848,23-12-2014,25-12-2014,2,12,2014,First Class,SK-19990,Sally Knutson,Consumer,Toledo,Ohio,East,Office Supplies,Binders,Angle-D Ring Binders,1.64,1,0.7,-1.31,-80%,,,,,,,,,,
CA-2014-119193,TEC-PH-10003072,23-12-2014,25-12-2014,2,12,2014,First Class,SK-19990,Sally Knutson,Consumer,Toledo,Ohio,East,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.96,7,0.4,94.49,15%,,,,,,,,,,
CA-2014-104801,OFF-AR-10001547,14-02-2014,20-02-2014,6,2,2014,Standard Class,FH-14350,Fred Harton,Consumer,Seattle,Washington,West,Office Supplies,Art,Newell 311,6.63,3,0,1.79,27%,,,,,,,,,,
CA-2014-104801,TEC-AC-10001838,14-02-2014,20-02-2014,6,2,2014,Standard Class,FH-14350,Fred Harton,Consumer,Seattle,Washington,West,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96,4,0,343.98,43%,,,,,,,,,,
CA-2014-104801,FUR-FU-10004017,14-02-2014,20-02-2014,6,2,2014,Standard Class,FH-14350,Fred Harton,Consumer,Seattle,Washington,West,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,1,0,21.51,20%,,,,,,,,,,
CA-2011-107594,TEC-PH-10002923,02-07-2011,06-07-2011,4,7,2011,Standard Class,EH-13945,Eric Hoffmann,Consumer,Plainfield,New Jersey,East,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0,19.97,27%,,,,,,,,,,
CA-2011-107594,OFF-AR-10000716,02-07-2011,06-07-2011,4,7,2011,Standard Class,EH-13945,Eric Hoffmann,Consumer,Plainfield,New Jersey,East,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5.58,1,0,2.18,39%,,,,,,,,,,
CA-2012-129770,OFF-PA-10000249,21-02-2012,23-02-2012,2,2,2012,Second Class,JE-15715,Joe Elijah,Consumer,Las Cruces,New Mexico,West,Office Supplies,Paper,Staples,49.12,4,0,23.09,47%,,,,,,,,,,
CA-2012-115798,TEC-PH-10003691,13-11-2012,19-11-2012,6,11,2012,Standard Class,KL-16645,Ken Lonsdale,Consumer,Newark,Delaware,East,Technology,Phones,BlackBerry Q10,377.97,3,0,94.49,25%,,,,,,,,,,
CA-2012-115798,OFF-PA-10001560,13-11-2012,19-11-2012,6,11,2012,Standard Class,KL-16645,Ken Lonsdale,Consumer,Newark,Delaware,East,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",42.28,7,0,19.87,47%,,,,,,,,,,
CA-2012-115798,FUR-BO-10004467,13-11-2012,19-11-2012,6,11,2012,Standard Class,KL-16645,Ken Lonsdale,Consumer,Newark,Delaware,East,Furniture,Bookcases,Bestar Classic Bookcase,299.97,3,0,56.99,19%,,,,,,,,,,
CA-2012-115798,TEC-PH-10001819,13-11-2012,19-11-2012,6,11,2012,Standard Class,KL-16645,Ken Lonsdale,Consumer,Newark,Delaware,East,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2,0,43.19,48%,,,,,,,,,,
CA-2014-122707,OFF-SU-10000157,17-04-2014,19-04-2014,2,4,2014,First Class,EB-13750,Edward Becker,Corporate,Hoover,Alabama,South,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,477.24,4,0,9.54,2%,,,,,,,,,,
CA-2014-122707,TEC-AC-10004227,17-04-2014,19-04-2014,2,4,2014,First Class,EB-13750,Edward Becker,Corporate,Hoover,Alabama,South,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25.98,2,0,1.56,6%,,,,,,,,,,
CA-2013-165015,OFF-EN-10003134,25-02-2013,27-02-2013,2,2,2013,Second Class,BD-11725,Bruce Degenhardt,Consumer,Newark,Ohio,East,Office Supplies,Envelopes,Staples,46.72,5,0.2,17.52,38%,,,,,,,,,,
CA-2011-149244,FUR-FU-10004671,04-11-2011,08-11-2011,4,11,2011,Standard Class,MS-17530,MaryBeth Skach,Consumer,San Diego,California,West,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0,13.43,38%,,,,,,,,,,
CA-2012-140144,FUR-FU-10002253,20-06-2012,25-06-2012,5,6,2012,Second Class,SC-20770,Stewart Carmichael,Corporate,San Francisco,California,West,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64,6,0,100.48,39%,,,,,,,,,,
CA-2012-140144,TEC-PH-10002726,20-06-2012,25-06-2012,5,6,2012,Second Class,SC-20770,Stewart Carmichael,Corporate,San Francisco,California,West,Technology,Phones,netTALK DUO VoIP Telephone Service,125.98,3,0.2,47.24,38%,,,,,,,,,,
CA-2014-163321,TEC-AC-10004571,08-08-2014,12-08-2014,4,8,2014,Second Class,FM-14380,Fred McMath,Consumer,Jacksonville,North Carolina,South,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,79.99,1,0.2,22.00,28%,,,,,,,,,,
CA-2011-155887,FUR-TA-10002228,12-05-2011,17-05-2011,5,5,2011,Standard Class,KT-16480,Kean Thornton,Consumer,Franklin,Massachusetts,East,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700.06,3,0.3,-130.01,-19%,,,,,,,,,,
US-2012-165449,TEC-AC-10004127,22-11-2012,26-11-2012,4,11,2012,Standard Class,AP-10720,Anne Pryor,Home Office,Frisco,Texas,Central,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,27.17,4,0.2,-1.36,-5%,,,,,,,,,,
CA-2012-110247,OFF-BI-10001553,04-12-2012,08-12-2012,4,12,2012,Standard Class,RH-19555,Ritsa Hightower,Consumer,Tallahassee,Florida,South,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.23,3,0.7,-6.03,-73%,,,,,,,,,,
US-2011-141257,FUR-CH-10002758,08-06-2011,14-06-2011,6,6,2011,Standard Class,CS-11950,Carlos Soltero,Consumer,Seattle,Washington,West,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.55,3,0.2,73.19,13%,,,,,,,,,,
CA-2011-154669,OFF-ST-10000532,08-08-2011,11-08-2011,3,8,2011,Second Class,TM-21010,Tamara Manning,Consumer,Vacaville,California,West,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.28,11,0,110.05,26%,,,,,,,,,,
CA-2011-158029,FUR-CH-10000988,26-05-2011,30-05-2011,4,5,2011,Standard Class,HF-14995,Herbert Flentye,Consumer,Los Angeles,California,West,Furniture,Chairs,Hon Olson Stacker Stools,225.30,2,0.2,22.53,10%,,,,,,,,,,
CA-2012-155306,OFF-AR-10003251,17-04-2012,21-04-2012,4,4,2012,Standard Class,GA-14515,George Ashbrook,Consumer,San Francisco,California,West,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.22,40%,,,,,,,,,,
CA-2012-155306,TEC-AC-10003174,17-04-2012,21-04-2012,4,4,2012,Standard Class,GA-14515,George Ashbrook,Consumer,San Francisco,California,West,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3,0,129.35,40%,,,,,,,,,,
CA-2012-155306,TEC-PH-10002310,17-04-2012,21-04-2012,4,4,2012,Standard Class,GA-14515,George Ashbrook,Consumer,San Francisco,California,West,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96,5,0.2,68.60,9%,,,,,,,,,,
CA-2012-155306,OFF-AP-10002651,17-04-2012,21-04-2012,4,4,2012,Standard Class,GA-14515,George Ashbrook,Consumer,San Francisco,California,West,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65,5,0,419.82,29%,,,,,,,,,,
CA-2012-155306,OFF-PA-10001184,17-04-2012,21-04-2012,4,4,2012,Standard Class,GA-14515,George Ashbrook,Consumer,San Francisco,California,West,Office Supplies,Paper,Xerox 1903,11.96,2,0,5.86,49%,,,,,,,,,,
CA-2013-127775,TEC-AC-10002402,12-06-2013,14-06-2013,2,6,2013,Second Class,ES-14020,Erica Smith,Consumer,New York City,New York,East,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0,71.99,30%,,,,,,,,,,
CA-2013-146171,FUR-FU-10004270,12-03-2013,16-03-2013,4,3,2013,Standard Class,JP-16135,Julie Prescott,Home Office,Columbus,Georgia,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,4,0,31.54,41%,,,,,,,,,,
CA-2013-146171,OFF-ST-10001526,12-03-2013,16-03-2013,4,3,2013,Standard Class,JP-16135,Julie Prescott,Home Office,Columbus,Georgia,South,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0,125.14,26%,,,,,,,,,,
CA-2011-129574,OFF-PA-10002893,26-05-2011,29-05-2011,3,5,2011,First Class,Dp-13240,Dean percer,Home Office,Murray,Utah,West,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.40,5,0,23.23,48%,,,,,,,,,,
CA-2014-126536,TEC-AC-10003709,13-10-2014,15-10-2014,2,10,2014,First Class,NK-18490,Neil Knudson,Home Office,San Francisco,California,West,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99,1,0,0.44,44%,,,,,,,,,,
CA-2014-126536,OFF-BI-10001191,13-10-2014,15-10-2014,2,10,2014,First Class,NK-18490,Neil Knudson,Home Office,San Francisco,California,West,Office Supplies,Binders,Canvas Sectional Post Binders,101.84,5,0.2,36.92,36%,,,,,,,,,,
CA-2014-165757,OFF-BI-10003166,23-06-2014,29-06-2014,6,6,2014,Standard Class,PL-18925,Paul Lucas,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.33,3,0.7,-7.58,-73%,,,,,,,,,,
CA-2014-165757,OFF-BI-10003982,23-06-2014,29-06-2014,6,6,2014,Standard Class,PL-18925,Paul Lucas,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.16,5,0.7,-23.89,-77%,,,,,,,,,,
CA-2014-165757,OFF-ST-10004835,23-06-2014,29-06-2014,6,6,2014,Standard Class,PL-18925,Paul Lucas,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.93,2,0.2,0.67,8%,,,,,,,,,,
CA-2014-167752,OFF-AP-10000159,16-01-2014,19-01-2014,3,1,2014,First Class,RW-19690,Robert Waldorf,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,34.38,1,0.2,3.87,11%,,,,,,,,,,
CA-2014-167752,OFF-AP-10002945,16-01-2014,19-01-2014,3,1,2014,First Class,RW-19690,Robert Waldorf,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,8,0.2,312.68,16%,,,,,,,,,,
US-2012-122140,OFF-AP-10001242,02-04-2012,07-04-2012,5,4,2012,Standard Class,MO-17950,Michael Oakman,Consumer,Dallas,Texas,Central,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.19,2,0.8,-80.48,-250%,,,,,,,,,,
US-2012-122140,TEC-AC-10003038,02-04-2012,07-04-2012,5,4,2012,Standard Class,MO-17950,Michael Oakman,Consumer,Dallas,Texas,Central,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,0.2,-0.63,-1%,,,,,,,,,,
US-2012-122140,TEC-AC-10003289,02-04-2012,07-04-2012,5,4,2012,Standard Class,MO-17950,Michael Oakman,Consumer,Dallas,Texas,Central,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.98,3,0.2,1.80,4%,,,,,,,,,,
CA-2013-163986,OFF-ST-10000918,04-09-2013,11-09-2013,7,9,2013,Standard Class,JJ-15445,Jennifer Jackson,Consumer,Waukesha,Wisconsin,Central,Office Supplies,Storage,Crate-A-Files,54.50,5,0,14.17,26%,,,,,,,,,,
CA-2014-158967,FUR-FU-10001940,11-12-2014,13-12-2014,2,12,2014,First Class,BT-11680,Brian Thompson,Consumer,Fort Lauderdale,Florida,South,Furniture,Furnishings,Staples,19.10,3,0.2,5.73,30%,,,,,,,,,,
